x,y,z,pd
0.500000,-10.500000,0.000000,1.223491
0.500000,-10.000000,0.000000,1.403883
0.500000,-9.500000,0.000000,1.494252
0.500000,-9.000000,0.000000,1.443967
0.500000,-8.500000,0.000000,1.746120
0.500000,-8.000000,0.000000,2.556398
0.500000,-7.500000,0.000000,3.496303
0.500000,-7.000000,0.000000,3.718316
0.500000,-6.500000,0.000000,3.653018
0.500000,-6.000000,0.000000,2.225675
0.500000,-5.500000,0.000000,2.240121
0.500000,-5.000000,0.000000,2.150102
0.500000,-4.500000,0.000000,1.961746
0.500000,-4.000000,0.000000,3.466581
0.500000,-3.500000,0.000000,4.159646
0.500000,-3.000000,0.000000,4.097358
0.500000,-2.500000,0.000000,3.787507
0.500000,-2.000000,0.000000,2.165956
0.500000,-1.500000,0.000000,1.704904
0.500000,-1.000000,0.000000,1.563369
0.500000,-0.500000,0.000000,1.550618
0.500000,0.000000,0.000000,1.492206
0.500000,0.500000,0.000000,1.415615
0.500000,1.000000,0.000000,1.269577
0.500000,1.500000,0.000000,1.447415
0.500000,2.000000,0.000000,1.840262
0.500000,2.500000,0.000000,3.729057
0.500000,3.000000,0.000000,4.151580
0.500000,3.500000,0.000000,4.160000
0.500000,4.000000,0.000000,4.160000
0.500000,4.500000,0.000000,4.160000
0.500000,5.000000,0.000000,4.156082
0.500000,5.500000,0.000000,2.336908
0.500000,6.000000,0.000000,0.845387
0.500000,6.500000,0.000000,0.890457
0.500000,7.000000,0.000000,1.760529
0.500000,7.500000,0.000000,3.339355
0.500000,8.000000,0.000000,2.466482
0.500000,8.500000,0.000000,1.557595
0.500000,9.000000,0.000000,1.576799
0.500000,9.500000,0.000000,1.681080
0.500000,10.000000,0.000000,2.448448
0.500000,10.500000,0.000000,1.569569
0.500000,11.000000,0.000000,1.561091
0.500000,11.500000,0.000000,1.720648
0.500000,12.000000,0.000000,1.693841
0.500000,12.500000,0.000000,1.948202
0.500000,13.000000,0.000000,2.076422
0.500000,13.500000,0.000000,2.877972
0.500000,14.000000,0.000000,3.132300
0.500000,14.500000,0.000000,3.565051
1.000000,-15.500000,0.000000,0.780000
1.000000,-15.000000,0.000000,3.346707
1.000000,-14.500000,0.000000,2.125795
1.000000,-14.000000,0.000000,1.503818
1.000000,-13.500000,0.000000,1.814655
1.000000,-13.000000,0.000000,1.693362
1.000000,-12.500000,0.000000,1.156719
1.000000,-12.000000,0.000000,1.709123
1.000000,-11.500000,0.000000,1.679616
1.000000,-11.000000,0.000000,1.299016
1.000000,-10.500000,0.000000,1.246081
1.000000,-10.000000,0.000000,1.110122
1.000000,-9.500000,0.000000,1.033375
1.000000,-9.000000,0.000000,1.090995
1.000000,-8.500000,0.000000,1.671048
1.000000,-8.000000,0.000000,1.470732
1.000000,-7.500000,0.000000,2.033953
1.000000,-7.000000,0.000000,2.826111
1.000000,-6.500000,0.000000,2.275920
1.000000,-6.000000,0.000000,1.813125
1.000000,-5.500000,0.000000,1.583516
1.000000,-5.000000,0.000000,1.567954
1.000000,-4.500000,0.000000,1.518221
1.000000,-4.000000,0.000000,2.303641
1.000000,-3.500000,0.000000,3.278289
1.000000,-3.000000,0.000000,2.238237
1.000000,-2.500000,0.000000,1.747161
1.000000,-2.000000,0.000000,1.557949
1.000000,-1.500000,0.000000,1.526055
1.000000,-1.000000,0.000000,1.452253
1.000000,-0.500000,0.000000,1.485734
1.000000,0.000000,0.000000,1.360850
1.000000,0.500000,0.000000,1.289432
1.000000,1.000000,0.000000,1.298567
1.000000,1.500000,0.000000,1.267167
1.000000,2.000000,0.000000,1.054365
1.000000,2.500000,0.000000,2.657462
1.000000,3.000000,0.000000,3.813560
1.000000,3.500000,0.000000,3.502118
1.000000,4.000000,0.000000,2.760234
1.000000,4.500000,0.000000,2.548898
1.000000,5.000000,0.000000,3.071806
1.000000,5.500000,0.000000,3.772179
1.000000,6.000000,0.000000,1.280460
1.000000,6.500000,0.000000,0.844869
1.000000,7.000000,0.000000,0.969955
1.000000,7.500000,0.000000,1.614764
1.000000,8.000000,0.000000,1.424861
1.000000,8.500000,0.000000,1.236073
1.000000,9.000000,0.000000,1.328634
1.000000,9.500000,0.000000,1.762357
1.000000,10.000000,0.000000,2.629155
1.000000,10.500000,0.000000,1.575886
1.000000,11.000000,0.000000,1.228923
1.000000,11.500000,0.000000,1.447080
1.000000,12.000000,0.000000,1.379555
1.000000,12.500000,0.000000,1.651861
1.000000,13.000000,0.000000,1.802539
1.000000,13.500000,0.000000,2.566864
1.000000,14.000000,0.000000,3.227456
1.000000,14.500000,0.000000,3.551950
1.000000,15.000000,0.000000,1.300000
1.500000,-15.500000,0.000000,2.247603
1.500000,-15.000000,0.000000,1.826673
1.500000,-14.500000,0.000000,1.532031
1.500000,-14.000000,0.000000,1.717752
1.500000,-13.500000,0.000000,1.726526
1.500000,-13.000000,0.000000,1.670515
1.500000,-12.500000,0.000000,1.252726
1.500000,-12.000000,0.000000,2.423545
1.500000,-11.500000,0.000000,2.103035
1.500000,-11.000000,0.000000,1.209247
1.500000,-10.500000,0.000000,1.148631
1.500000,-10.000000,0.000000,1.631448
1.500000,-9.500000,0.000000,1.799886
1.500000,-9.000000,0.000000,1.148896
1.500000,-8.500000,0.000000,1.527107
1.500000,-8.000000,0.000000,1.383551
1.500000,-7.500000,0.000000,1.750255
1.500000,-7.000000,0.000000,2.546481
1.500000,-6.500000,0.000000,2.413480
1.500000,-6.000000,0.000000,1.468117
1.500000,-5.500000,0.000000,1.015170
1.500000,-5.000000,0.000000,1.060668
1.500000,-4.500000,0.000000,1.122444
1.500000,-4.000000,0.000000,1.683156
1.500000,-3.500000,0.000000,1.766721
1.500000,-3.000000,0.000000,1.571107
1.500000,-2.500000,0.000000,1.579451
1.500000,-2.000000,0.000000,1.497106
1.500000,-1.500000,0.000000,1.246751
1.500000,-1.000000,0.000000,1.107066
1.500000,-0.500000,0.000000,1.121879
1.500000,0.000000,0.000000,1.179545
1.500000,0.500000,0.000000,1.234116
1.500000,1.000000,0.000000,1.199716
1.500000,1.500000,0.000000,1.109996
1.500000,2.000000,0.000000,0.878790
1.500000,2.500000,0.000000,1.035308
1.500000,3.000000,0.000000,1.525680
1.500000,3.500000,0.000000,1.566752
1.500000,4.000000,0.000000,1.568651
1.500000,4.500000,0.000000,1.573254
1.500000,5.000000,0.000000,1.574916
1.500000,5.500000,0.000000,2.119150
1.500000,6.000000,0.000000,2.230997
1.500000,6.500000,0.000000,0.873346
1.500000,7.000000,0.000000,0.846506
1.500000,7.500000,0.000000,0.958628
1.500000,8.000000,0.000000,0.958733
1.500000,8.500000,0.000000,1.164128
1.500000,9.000000,0.000000,1.403571
1.500000,9.500000,0.000000,1.926494
1.500000,10.000000,0.000000,3.209563
1.500000,10.500000,0.000000,1.759744
1.500000,11.000000,0.000000,1.005419
1.500000,11.500000,0.000000,0.853833
1.500000,12.000000,0.000000,0.897452
1.500000,12.500000,0.000000,1.254801
1.500000,13.000000,0.000000,1.460222
1.500000,13.500000,0.000000,2.123733
1.500000,14.000000,0.000000,3.349711
1.500000,14.500000,0.000000,3.672696
1.500000,15.000000,0.000000,1.300000
2.000000,-15.500000,0.000000,2.056668
2.000000,-15.000000,0.000000,2.206479
2.000000,-14.500000,0.000000,1.414628
2.000000,-14.000000,0.000000,1.485252
2.000000,-13.500000,0.000000,1.806757
2.000000,-13.000000,0.000000,1.276231
2.000000,-12.500000,0.000000,0.995598
2.000000,-12.000000,0.000000,2.093298
2.000000,-11.500000,0.000000,2.987039
2.000000,-11.000000,0.000000,1.525335
2.000000,-10.500000,0.000000,1.089716
2.000000,-10.000000,0.000000,1.195603
2.000000,-9.500000,0.000000,1.607032
2.000000,-9.000000,0.000000,1.580643
2.000000,-8.500000,0.000000,1.403171
2.000000,-8.000000,0.000000,1.474663
2.000000,-7.500000,0.000000,1.739975
2.000000,-7.000000,0.000000,2.834084
2.000000,-6.500000,0.000000,1.900504
2.000000,-6.000000,0.000000,1.072736
2.000000,-5.500000,0.000000,0.951945
2.000000,-5.000000,0.000000,0.884565
2.000000,-4.500000,0.000000,1.003432
2.000000,-4.000000,0.000000,1.616928
2.000000,-3.500000,0.000000,1.541023
2.000000,-3.000000,0.000000,1.561501
2.000000,-2.500000,0.000000,1.570835
2.000000,-2.000000,0.000000,1.448523
2.000000,-1.500000,0.000000,1.111976
2.000000,-1.000000,0.000000,1.021691
2.000000,-0.500000,0.000000,1.056038
2.000000,0.000000,0.000000,1.128607
2.000000,0.500000,0.000000,1.096076
2.000000,1.000000,0.000000,0.983134
2.000000,1.500000,0.000000,0.898805
2.000000,2.000000,0.000000,0.849576
2.000000,2.500000,0.000000,0.858637
2.000000,3.000000,0.000000,0.901877
2.000000,3.500000,0.000000,1.154210
2.000000,4.000000,0.000000,1.520253
2.000000,4.500000,0.000000,1.567554
2.000000,5.000000,0.000000,1.571578
2.000000,5.500000,0.000000,1.570467
2.000000,6.000000,0.000000,2.065007
2.000000,6.500000,0.000000,1.606973
2.000000,7.000000,0.000000,0.843705
2.000000,7.500000,0.000000,0.846200
2.000000,8.000000,0.000000,0.926245
2.000000,8.500000,0.000000,1.155468
2.000000,9.000000,0.000000,1.541197
2.000000,9.500000,0.000000,1.670082
2.000000,10.000000,0.000000,1.630857
2.000000,10.500000,0.000000,1.250219
2.000000,11.000000,0.000000,0.861675
2.000000,11.500000,0.000000,0.849814
2.000000,12.000000,0.000000,0.855177
2.000000,12.500000,0.000000,0.881804
2.000000,13.000000,0.000000,1.609206
2.000000,13.500000,0.000000,2.340286
2.000000,14.000000,0.000000,3.363531
2.000000,14.500000,0.000000,4.025203
2.000000,15.000000,0.000000,0.780000
2.500000,-15.500000,0.000000,2.080000
2.500000,-15.000000,0.000000,2.672261
2.500000,-14.500000,0.000000,1.471942
2.500000,-14.000000,0.000000,1.136145
2.500000,-13.500000,0.000000,1.004517
2.500000,-13.000000,0.000000,1.193381
2.500000,-12.500000,0.000000,1.026299
2.500000,-12.000000,0.000000,1.144393
2.500000,-11.500000,0.000000,1.798743
2.500000,-11.000000,0.000000,1.884087
2.500000,-10.500000,0.000000,0.940112
2.500000,-10.000000,0.000000,0.908059
2.500000,-9.500000,0.000000,1.286983
2.500000,-9.000000,0.000000,1.713616
2.500000,-8.500000,0.000000,1.818710
2.500000,-8.000000,0.000000,2.315846
2.500000,-7.500000,0.000000,2.418903
2.500000,-7.000000,0.000000,2.533305
2.500000,-6.500000,0.000000,1.459814
2.500000,-6.000000,0.000000,1.081039
2.500000,-5.500000,0.000000,1.151543
2.500000,-5.000000,0.000000,1.462086
2.500000,-4.500000,0.000000,1.155654
2.500000,-4.000000,0.000000,1.759400
2.500000,-3.500000,0.000000,1.438696
2.500000,-3.000000,0.000000,1.546621
2.500000,-2.500000,0.000000,1.528410
2.500000,-2.000000,0.000000,1.263791
2.500000,-1.500000,0.000000,0.975234
2.500000,-1.000000,0.000000,0.979496
2.500000,-0.500000,0.000000,0.984354
2.500000,0.000000,0.000000,0.972823
2.500000,0.500000,0.000000,0.959382
2.500000,1.000000,0.000000,0.882138
2.500000,1.500000,0.000000,0.853875
2.500000,2.000000,0.000000,0.867669
2.500000,2.500000,0.000000,0.917293
2.500000,3.000000,0.000000,0.857261
2.500000,3.500000,0.000000,0.934429
2.500000,4.000000,0.000000,1.129112
2.500000,4.500000,0.000000,1.497656
2.500000,5.000000,0.000000,1.564618
2.500000,5.500000,0.000000,1.559380
2.500000,6.000000,0.000000,1.568226
2.500000,6.500000,0.000000,1.960596
2.500000,7.000000,0.000000,0.875696
2.500000,7.500000,0.000000,0.844414
2.500000,8.000000,0.000000,0.848820
2.500000,8.500000,0.000000,0.939649
2.500000,9.000000,0.000000,1.313467
2.500000,9.500000,0.000000,1.470987
2.500000,10.000000,0.000000,1.046117
2.500000,10.500000,0.000000,0.846904
2.500000,11.000000,0.000000,0.876545
2.500000,11.500000,0.000000,1.141920
2.500000,12.000000,0.000000,1.420354
2.500000,12.500000,0.000000,1.507673
2.500000,13.000000,0.000000,1.316681
2.500000,13.500000,0.000000,1.391176
2.500000,14.000000,0.000000,2.046929
2.500000,14.500000,0.000000,4.052702
2.500000,15.000000,0.000000,0.520000
3.000000,-15.500000,0.000000,1.820000
3.000000,-15.000000,0.000000,2.531632
3.000000,-14.500000,0.000000,2.326432
3.000000,-14.000000,0.000000,1.798098
3.000000,-13.500000,0.000000,0.913099
3.000000,-13.000000,0.000000,0.876361
3.000000,-12.500000,0.000000,0.934678
3.000000,-12.000000,0.000000,0.997792
3.000000,-11.500000,0.000000,0.912121
3.000000,-11.000000,0.000000,1.130049
3.000000,-10.500000,0.000000,2.340597
3.000000,-10.000000,0.000000,1.433665
3.000000,-9.500000,0.000000,1.347872
3.000000,-9.000000,0.000000,1.486666
3.000000,-8.500000,0.000000,1.577876
3.000000,-8.000000,0.000000,2.743325
3.000000,-7.500000,0.000000,2.720866
3.000000,-7.000000,0.000000,1.853522
3.000000,-6.500000,0.000000,1.447713
3.000000,-6.000000,0.000000,1.392204
3.000000,-5.500000,0.000000,2.622953
3.000000,-5.000000,0.000000,2.700189
3.000000,-4.500000,0.000000,1.735967
3.000000,-4.000000,0.000000,1.559503
3.000000,-3.500000,0.000000,1.254363
3.000000,-3.000000,0.000000,1.400995
3.000000,-2.500000,0.000000,1.178940
3.000000,-2.000000,0.000000,0.997507
3.000000,-1.500000,0.000000,0.943753
3.000000,-1.000000,0.000000,0.887116
3.000000,-0.500000,0.000000,0.888500
3.000000,0.000000,0.000000,0.870948
3.000000,0.500000,0.000000,0.854514
3.000000,1.000000,0.000000,0.862747
3.000000,1.500000,0.000000,0.973576
3.000000,2.000000,0.000000,1.027629
3.000000,2.500000,0.000000,0.975647
3.000000,3.000000,0.000000,0.970295
3.000000,3.500000,0.000000,0.909621
3.000000,4.000000,0.000000,0.917317
3.000000,4.500000,0.000000,1.069725
3.000000,5.000000,0.000000,1.351290
3.000000,5.500000,0.000000,1.540356
3.000000,6.000000,0.000000,1.395581
3.000000,6.500000,0.000000,1.155963
3.000000,7.000000,0.000000,0.903866
3.000000,7.500000,0.000000,0.845077
3.000000,8.000000,0.000000,0.845137
3.000000,8.500000,0.000000,0.845558
3.000000,9.000000,0.000000,0.856111
3.000000,9.500000,0.000000,0.860134
3.000000,10.000000,0.000000,0.846001
3.000000,10.500000,0.000000,0.848738
3.000000,11.000000,0.000000,1.261014
3.000000,11.500000,0.000000,1.646021
3.000000,12.000000,0.000000,1.795768
3.000000,12.500000,0.000000,2.529301
3.000000,13.000000,0.000000,2.817593
3.000000,13.500000,0.000000,1.833682
3.000000,14.000000,0.000000,2.245666
3.000000,14.500000,0.000000,3.996597
3.500000,-15.500000,0.000000,0.260000
3.500000,-15.000000,0.000000,3.113496
3.500000,-14.500000,0.000000,1.831202
3.500000,-14.000000,0.000000,1.428995
3.500000,-13.500000,0.000000,1.089655
3.500000,-13.000000,0.000000,1.081415
3.500000,-12.500000,0.000000,1.028210
3.500000,-12.000000,0.000000,0.862495
3.500000,-11.500000,0.000000,0.871608
3.500000,-11.000000,0.000000,1.235752
3.500000,-10.500000,0.000000,3.568935
3.500000,-10.000000,0.000000,2.915630
3.500000,-9.500000,0.000000,1.253185
3.500000,-9.000000,0.000000,1.423063
3.500000,-8.500000,0.000000,1.518562
3.500000,-8.000000,0.000000,1.820926
3.500000,-7.500000,0.000000,1.531076
3.500000,-7.000000,0.000000,1.714495
3.500000,-6.500000,0.000000,1.433124
3.500000,-6.000000,0.000000,2.577723
3.500000,-5.500000,0.000000,3.874208
3.500000,-5.000000,0.000000,3.779738
3.500000,-4.500000,0.000000,2.331026
3.500000,-4.000000,0.000000,1.406647
3.500000,-3.500000,0.000000,1.012309
3.500000,-3.000000,0.000000,1.058002
3.500000,-2.500000,0.000000,0.913642
3.500000,-2.000000,0.000000,0.899750
3.500000,-1.500000,0.000000,0.860313
3.500000,-1.000000,0.000000,0.915751
3.500000,-0.500000,0.000000,0.872801
3.500000,0.000000,0.000000,0.850724
3.500000,0.500000,0.000000,0.902629
3.500000,1.000000,0.000000,1.026252
3.500000,1.500000,0.000000,1.175449
3.500000,2.000000,0.000000,1.154253
3.500000,2.500000,0.000000,1.205679
3.500000,3.000000,0.000000,1.243799
3.500000,3.500000,0.000000,1.225160
3.500000,4.000000,0.000000,1.087345
3.500000,4.500000,0.000000,0.890981
3.500000,5.000000,0.000000,0.951876
3.500000,5.500000,0.000000,1.043667
3.500000,6.000000,0.000000,0.918863
3.500000,6.500000,0.000000,0.851980
3.500000,7.000000,0.000000,0.853882
3.500000,7.500000,0.000000,0.845332
3.500000,8.000000,0.000000,0.846045
3.500000,8.500000,0.000000,0.845124
3.500000,9.000000,0.000000,0.844733
3.500000,9.500000,0.000000,0.845124
3.500000,10.000000,0.000000,0.847632
3.500000,10.500000,0.000000,0.850366
3.500000,11.000000,0.000000,1.107430
3.500000,11.500000,0.000000,1.416465
3.500000,12.000000,0.000000,1.545895
3.500000,12.500000,0.000000,1.667764
3.500000,13.000000,0.000000,2.886518
3.500000,13.500000,0.000000,3.960529
3.500000,14.000000,0.000000,3.996867
3.500000,14.500000,0.000000,3.379427
4.000000,-15.000000,0.000000,2.273851
4.000000,-14.500000,0.000000,2.387998
4.000000,-14.000000,0.000000,1.669188
4.000000,-13.500000,0.000000,1.356033
4.000000,-13.000000,0.000000,1.453947
4.000000,-12.500000,0.000000,1.593463
4.000000,-12.000000,0.000000,1.355588
4.000000,-11.500000,0.000000,0.917540
4.000000,-11.000000,0.000000,0.887198
4.000000,-10.500000,0.000000,1.419386
4.000000,-10.000000,0.000000,2.232254
4.000000,-9.500000,0.000000,1.062937
4.000000,-9.000000,0.000000,1.244340
4.000000,-8.500000,0.000000,1.375663
4.000000,-8.000000,0.000000,1.783210
4.000000,-7.500000,0.000000,1.723981
4.000000,-7.000000,0.000000,1.344518
4.000000,-6.500000,0.000000,2.048876
4.000000,-6.000000,0.000000,4.045639
4.000000,-5.500000,0.000000,4.159787
4.000000,-5.000000,0.000000,4.138854
4.000000,-4.500000,0.000000,3.151688
4.000000,-4.000000,0.000000,2.183001
4.000000,-3.500000,0.000000,0.855362
4.000000,-3.000000,0.000000,0.854374
4.000000,-2.500000,0.000000,0.850750
4.000000,-2.000000,0.000000,0.849893
4.000000,-1.500000,0.000000,0.851298
4.000000,-1.000000,0.000000,0.891307
4.000000,-0.500000,0.000000,0.886582
4.000000,0.000000,0.000000,0.916309
4.000000,0.500000,0.000000,1.127641
4.000000,1.000000,0.000000,1.291845
4.000000,1.500000,0.000000,1.402518
4.000000,2.000000,0.000000,1.513972
4.000000,2.500000,0.000000,1.483524
4.000000,3.000000,0.000000,1.498230
4.000000,3.500000,0.000000,1.390945
4.000000,4.000000,0.000000,1.373625
4.000000,4.500000,0.000000,1.171675
4.000000,5.000000,0.000000,0.888286
4.000000,5.500000,0.000000,0.845219
4.000000,6.000000,0.000000,0.845507
4.000000,6.500000,0.000000,0.845227
4.000000,7.000000,0.000000,0.846231
4.000000,7.500000,0.000000,0.845592
4.000000,8.000000,0.000000,0.845599
4.000000,8.500000,0.000000,0.845591
4.000000,9.000000,0.000000,0.845872
4.000000,9.500000,0.000000,0.846566
4.000000,10.000000,0.000000,0.853641
4.000000,10.500000,0.000000,0.925885
4.000000,11.000000,0.000000,1.232909
4.000000,11.500000,0.000000,1.537496
4.000000,12.000000,0.000000,1.735244
4.000000,12.500000,0.000000,1.852815
4.000000,13.000000,0.000000,2.289804
4.000000,13.500000,0.000000,3.777750
4.000000,14.000000,0.000000,4.160000
4.000000,14.500000,0.000000,1.820000
4.500000,-15.000000,0.000000,0.260000
4.500000,-14.500000,0.000000,3.643447
4.500000,-14.000000,0.000000,1.754729
4.500000,-13.500000,0.000000,1.555942
4.500000,-13.000000,0.000000,1.615509
4.500000,-12.500000,0.000000,1.603713
4.500000,-12.000000,0.000000,1.542150
4.500000,-11.500000,0.000000,1.081210
4.500000,-11.000000,0.000000,0.846270
4.500000,-10.500000,0.000000,0.847876
4.500000,-10.000000,0.000000,0.847869
4.500000,-9.500000,0.000000,0.847818
4.500000,-9.000000,0.000000,0.875165
4.500000,-8.500000,0.000000,1.044284
4.500000,-8.000000,0.000000,1.168908
4.500000,-7.500000,0.000000,1.457697
4.500000,-7.000000,0.000000,1.692395
4.500000,-6.500000,0.000000,3.568166
4.500000,-6.000000,0.000000,4.160000
4.500000,-5.500000,0.000000,4.159953
4.500000,-5.000000,0.000000,4.150188
4.500000,-4.500000,0.000000,3.651351
4.500000,-4.000000,0.000000,1.400618
4.500000,-3.500000,0.000000,0.847086
4.500000,-3.000000,0.000000,0.845585
4.500000,-2.500000,0.000000,0.847823
4.500000,-2.000000,0.000000,0.872879
4.500000,-1.500000,0.000000,1.036100
4.500000,-1.000000,0.000000,1.172960
4.500000,-0.500000,0.000000,1.246507
4.500000,0.000000,0.000000,1.350753
4.500000,0.500000,0.000000,1.423476
4.500000,1.000000,0.000000,1.470517
4.500000,1.500000,0.000000,1.489245
4.500000,2.000000,0.000000,1.525137
4.500000,2.500000,0.000000,1.515711
4.500000,3.000000,0.000000,1.519929
4.500000,3.500000,0.000000,1.508762
4.500000,4.000000,0.000000,1.354999
4.500000,4.500000,0.000000,1.110930
4.500000,5.000000,0.000000,0.864686
4.500000,5.500000,0.000000,0.846376
4.500000,6.000000,0.000000,0.845618
4.500000,6.500000,0.000000,0.845306
4.500000,7.000000,0.000000,0.846330
4.500000,7.500000,0.000000,0.847736
4.500000,8.000000,0.000000,0.848395
4.500000,8.500000,0.000000,0.847317
4.500000,9.000000,0.000000,0.846345
4.500000,9.500000,0.000000,0.850632
4.500000,10.000000,0.000000,1.033568
4.500000,10.500000,0.000000,1.426855
4.500000,11.000000,0.000000,1.578867
4.500000,11.500000,0.000000,1.597593
4.500000,12.000000,0.000000,1.622787
4.500000,12.500000,0.000000,1.481714
4.500000,13.000000,0.000000,1.916127
4.500000,13.500000,0.000000,3.433420
4.500000,14.000000,0.000000,4.157334
4.500000,14.500000,0.000000,0.780000
5.000000,-14.500000,0.000000,1.559947
5.000000,-14.000000,0.000000,3.362603
5.000000,-13.500000,0.000000,2.053436
5.000000,-13.000000,0.000000,1.784225
5.000000,-12.500000,0.000000,1.555246
5.000000,-12.000000,0.000000,1.417253
5.000000,-11.500000,0.000000,1.317067
5.000000,-11.000000,0.000000,0.876701
5.000000,-10.500000,0.000000,0.845119
5.000000,-10.000000,0.000000,0.845871
5.000000,-9.500000,0.000000,0.848175
5.000000,-9.000000,0.000000,0.846821
5.000000,-8.500000,0.000000,0.847699
5.000000,-8.000000,0.000000,0.858573
5.000000,-7.500000,0.000000,0.867546
5.000000,-7.000000,0.000000,1.105233
5.000000,-6.500000,0.000000,2.579124
5.000000,-6.000000,0.000000,2.738287
5.000000,-5.500000,0.000000,2.593390
5.000000,-5.000000,0.000000,1.941301
5.000000,-4.500000,0.000000,1.183786
5.000000,-4.000000,0.000000,0.851140
5.000000,-3.500000,0.000000,0.845255
5.000000,-3.000000,0.000000,0.847161
5.000000,-2.500000,0.000000,0.858253
5.000000,-2.000000,0.000000,0.917993
5.000000,-1.500000,0.000000,1.102396
5.000000,-1.000000,0.000000,1.439794
5.000000,-0.500000,0.000000,1.471908
5.000000,0.000000,0.000000,1.405241
5.000000,0.500000,0.000000,1.454948
5.000000,1.000000,0.000000,1.413565
5.000000,1.500000,0.000000,1.461570
5.000000,2.000000,0.000000,1.439137
5.000000,2.500000,0.000000,1.417261
5.000000,3.000000,0.000000,1.323192
5.000000,3.500000,0.000000,1.134365
5.000000,4.000000,0.000000,0.950208
5.000000,4.500000,0.000000,0.872159
5.000000,5.000000,0.000000,0.883936
5.000000,5.500000,0.000000,0.872945
5.000000,6.000000,0.000000,0.854964
5.000000,6.500000,0.000000,0.849493
5.000000,7.000000,0.000000,0.848917
5.000000,7.500000,0.000000,0.849061
5.000000,8.000000,0.000000,0.857580
5.000000,8.500000,0.000000,0.849413
5.000000,9.000000,0.000000,0.848119
5.000000,9.500000,0.000000,0.849902
5.000000,10.000000,0.000000,0.883785
5.000000,10.500000,0.000000,1.142761
5.000000,11.000000,0.000000,1.324398
5.000000,11.500000,0.000000,1.366054
5.000000,12.000000,0.000000,1.213670
5.000000,12.500000,0.000000,1.329367
5.000000,13.000000,0.000000,1.843177
5.000000,13.500000,0.000000,3.228584
5.000000,14.000000,0.000000,2.817317
5.500000,-14.000000,0.000000,2.338396
5.500000,-13.500000,0.000000,3.420048
5.500000,-13.000000,0.000000,1.805333
5.500000,-12.500000,0.000000,1.571344
5.500000,-12.000000,0.000000,1.589821
5.500000,-11.500000,0.000000,1.632731
5.500000,-11.000000,0.000000,1.181604
5.500000,-10.500000,0.000000,0.844966
5.500000,-10.000000,0.000000,0.862122
5.500000,-9.500000,0.000000,0.964875
5.500000,-9.000000,0.000000,0.986390
5.500000,-8.500000,0.000000,0.974378
5.500000,-8.000000,0.000000,0.880096
5.500000,-7.500000,0.000000,0.854676
5.500000,-7.000000,0.000000,0.847035
5.500000,-6.500000,0.000000,0.844028
5.500000,-6.000000,0.000000,0.845923
5.500000,-5.500000,0.000000,0.845647
5.500000,-5.000000,0.000000,0.845298
5.500000,-4.500000,0.000000,0.846284
5.500000,-4.000000,0.000000,0.845885
5.500000,-3.500000,0.000000,0.845787
5.500000,-3.000000,0.000000,0.847309
5.500000,-2.500000,0.000000,0.859622
5.500000,-2.000000,0.000000,1.064783
5.500000,-1.500000,0.000000,1.085790
5.500000,-1.000000,0.000000,1.082568
5.500000,-0.500000,0.000000,1.144706
5.500000,0.000000,0.000000,1.116612
5.500000,0.500000,0.000000,1.076146
5.500000,1.000000,0.000000,1.057224
5.500000,1.500000,0.000000,1.175332
5.500000,2.000000,0.000000,1.158470
5.500000,2.500000,0.000000,1.224572
5.500000,3.000000,0.000000,1.278059
5.500000,3.500000,0.000000,1.219542
5.500000,4.000000,0.000000,1.195248
5.500000,4.500000,0.000000,1.193513
5.500000,5.000000,0.000000,1.224674
5.500000,5.500000,0.000000,1.193081
5.500000,6.000000,0.000000,0.997172
5.500000,6.500000,0.000000,0.867392
5.500000,7.000000,0.000000,0.850063
5.500000,7.500000,0.000000,0.882172
5.500000,8.000000,0.000000,1.239220
5.500000,8.500000,0.000000,1.080502
5.500000,9.000000,0.000000,0.849876
5.500000,9.500000,0.000000,0.913897
5.500000,10.000000,0.000000,0.981229
5.500000,10.500000,0.000000,0.914061
5.500000,11.000000,0.000000,1.019552
5.500000,11.500000,0.000000,1.137986
5.500000,12.000000,0.000000,1.259542
5.500000,12.500000,0.000000,1.462058
5.500000,13.000000,0.000000,1.857213
5.500000,13.500000,0.000000,3.183652
5.500000,14.000000,0.000000,0.519649
6.000000,-13.500000,0.000000,3.348947
6.000000,-13.000000,0.000000,1.844616
6.000000,-12.500000,0.000000,1.535478
6.000000,-12.000000,0.000000,1.723902
6.000000,-11.500000,0.000000,1.528591
6.000000,-11.000000,0.000000,1.020212
6.000000,-10.500000,0.000000,0.963118
6.000000,-10.000000,0.000000,1.277270
6.000000,-9.500000,0.000000,1.535164
6.000000,-9.000000,0.000000,1.393547
6.000000,-8.500000,0.000000,1.285494
6.000000,-8.000000,0.000000,1.229999
6.000000,-7.500000,0.000000,0.860480
6.000000,-7.000000,0.000000,0.848861
6.000000,-6.500000,0.000000,0.847217
6.000000,-6.000000,0.000000,0.847706
6.000000,-5.500000,0.000000,0.849375
6.000000,-5.000000,0.000000,0.861032
6.000000,-4.500000,0.000000,0.862683
6.000000,-4.000000,0.000000,0.856245
6.000000,-3.500000,0.000000,0.846645
6.000000,-3.000000,0.000000,0.848676
6.000000,-2.500000,0.000000,0.930933
6.000000,-2.000000,0.000000,1.530855
6.000000,-1.500000,0.000000,1.594327
6.000000,-1.000000,0.000000,1.531909
